date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260505,FOURCASTNETV2-SMALL,20260504_12_AI,61.4125,3.59,0,3.59,61.41,3.59,0,3.59
20260506,FOURCASTNETV2-SMALL,20260504_12_AI,57.5575,7.44,0,7.44,57.56,7.44,0,7.44
20260507,FOURCASTNETV2-SMALL,20260504_12_AI,53.5325,11.47,0,11.47,53.53,11.47,0,11.47
20260508,FOURCASTNETV2-SMALL,20260504_12_AI,52.9925,12.01,0,12.01,52.99,12.01,0,12.01
20260509,FOURCASTNETV2-SMALL,20260504_12_AI,56.855,8.15,0,8.15,56.86,8.15,0,8.15
20260510,FOURCASTNETV2-SMALL,20260504_12_AI,59.2575,5.74,0,5.74,59.26,5.74,0,5.74
20260511,FOURCASTNETV2-SMALL,20260504_12_AI,57.7825,7.22,0,7.22,57.78,7.22,0,7.22
20260512,FOURCASTNETV2-SMALL,20260504_12_AI,56.9375,8.06,0,8.06,56.94,8.06,0,8.06
20260513,FOURCASTNETV2-SMALL,20260504_12_AI,61.055,3.94,0,3.94,61.06,3.94,0,3.94
20260514,FOURCASTNETV2-SMALL,20260504_12_AI,62.1525,2.85,0,2.85,62.15,2.85,0,2.85
20260515,FOURCASTNETV2-SMALL,20260504_12_AI,64.47749999999999,0.52,0,0.52,64.48,0.52,0,0.52
20260516,FOURCASTNETV2-SMALL,20260504_12_AI,63.685,1.31,0,1.31,63.68,1.31,0,1.31
20260517,FOURCASTNETV2-SMALL,20260504_12_AI,61.7725,3.23,0,3.23,61.77,3.23,0,3.23
20260518,FOURCASTNETV2-SMALL,20260504_12_AI,59.4025,5.6,0,5.6,59.4,5.6,0,5.6
20260519,FOURCASTNETV2-SMALL,20260504_12_AI,58.923333333333325,6.08,0,6.08,58.92,6.08,0,6.08
