date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260303,FOURCASTNETV2-SMALL,20260302_12_AI,36.0,29.0,0,29.0,36.0,29.0,0,29.0
20260304,FOURCASTNETV2-SMALL,20260302_12_AI,42.84,22.16,0,22.16,42.84,22.16,0,22.16
20260305,FOURCASTNETV2-SMALL,20260302_12_AI,46.68,18.32,0,18.32,46.68,18.32,0,18.32
20260306,FOURCASTNETV2-SMALL,20260302_12_AI,48.6675,16.33,0,16.33,48.67,16.33,0,16.33
20260307,FOURCASTNETV2-SMALL,20260302_12_AI,51.6,13.4,0,13.4,51.6,13.4,0,13.4
20260308,FOURCASTNETV2-SMALL,20260302_12_AI,52.385,12.62,0,12.62,52.38,12.62,0,12.62
20260309,FOURCASTNETV2-SMALL,20260302_12_AI,55.6375,9.36,0,9.36,55.64,9.36,0,9.36
20260310,FOURCASTNETV2-SMALL,20260302_12_AI,60.64,4.36,0,4.36,60.64,4.36,0,4.36
20260311,FOURCASTNETV2-SMALL,20260302_12_AI,59.27,5.73,0,5.73,59.27,5.73,0,5.73
20260312,FOURCASTNETV2-SMALL,20260302_12_AI,50.325,14.67,0,14.67,50.32,14.67,0,14.67
20260313,FOURCASTNETV2-SMALL,20260302_12_AI,39.255,25.74,0,25.74,39.26,25.74,0,25.74
20260314,FOURCASTNETV2-SMALL,20260302_12_AI,30.3675,34.63,0,34.63,30.37,34.63,0,34.63
20260315,FOURCASTNETV2-SMALL,20260302_12_AI,28.6425,36.36,0,36.36,28.64,36.36,0,36.36
20260316,FOURCASTNETV2-SMALL,20260302_12_AI,29.19,35.81,0,35.81,29.19,35.81,0,35.81
20260317,FOURCASTNETV2-SMALL,20260302_12_AI,34.419999999999995,30.58,0,30.58,34.42,30.58,0,30.58
