date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260412,FOURCASTNETV2-SMALL,20260411_12_AI,54.795,10.2,0.0,10.2,54.8,10.2,0.0,10.2
20260413,FOURCASTNETV2-SMALL,20260411_12_AI,62.37,2.63,0.0,2.63,62.37,2.63,0.0,2.63
20260414,FOURCASTNETV2-SMALL,20260411_12_AI,64.8775,0.12,0.0,0.12,64.88,0.12,0.0,0.12
20260415,FOURCASTNETV2-SMALL,20260411_12_AI,66.61,0.0,1.61,1.61,66.61,0.0,1.61,1.61
20260416,FOURCASTNETV2-SMALL,20260411_12_AI,65.815,0.0,0.81,0.81,65.82,0.0,0.81,0.81
20260417,FOURCASTNETV2-SMALL,20260411_12_AI,62.7975,2.2,0.0,2.2,62.8,2.2,0.0,2.2
20260418,FOURCASTNETV2-SMALL,20260411_12_AI,57.295,7.7,0.0,7.7,57.3,7.7,0.0,7.7
20260419,FOURCASTNETV2-SMALL,20260411_12_AI,48.865,16.13,0.0,16.13,48.86,16.13,0.0,16.13
20260420,FOURCASTNETV2-SMALL,20260411_12_AI,49.415,15.58,0.0,15.58,49.42,15.58,0.0,15.58
20260421,FOURCASTNETV2-SMALL,20260411_12_AI,56.4375,8.56,0.0,8.56,56.44,8.56,0.0,8.56
20260422,FOURCASTNETV2-SMALL,20260411_12_AI,61.625,3.38,0.0,3.38,61.62,3.38,0.0,3.38
20260423,FOURCASTNETV2-SMALL,20260411_12_AI,60.2275,4.77,0.0,4.77,60.23,4.77,0.0,4.77
20260424,FOURCASTNETV2-SMALL,20260411_12_AI,56.2825,8.72,0.0,8.72,56.28,8.72,0.0,8.72
20260425,FOURCASTNETV2-SMALL,20260411_12_AI,55.5,9.5,0.0,9.5,55.5,9.5,0.0,9.5
20260426,FOURCASTNETV2-SMALL,20260411_12_AI,49.41666666666666,15.58,0.0,15.58,49.42,15.58,0.0,15.58
