date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260427,FOURCASTNETV2-SMALL,20260426_12_AI,55.74,9.26,0,9.26,55.74,9.26,0,9.26
20260428,FOURCASTNETV2-SMALL,20260426_12_AI,56.8275,8.17,0,8.17,56.83,8.17,0,8.17
20260429,FOURCASTNETV2-SMALL,20260426_12_AI,54.1875,10.81,0,10.81,54.19,10.81,0,10.81
20260430,FOURCASTNETV2-SMALL,20260426_12_AI,50.9125,14.09,0,14.09,50.91,14.09,0,14.09
20260501,FOURCASTNETV2-SMALL,20260426_12_AI,49.05,15.95,0,15.95,49.05,15.95,0,15.95
20260502,FOURCASTNETV2-SMALL,20260426_12_AI,48.68,16.32,0,16.32,48.68,16.32,0,16.32
20260503,FOURCASTNETV2-SMALL,20260426_12_AI,51.24,13.76,0,13.76,51.24,13.76,0,13.76
20260504,FOURCASTNETV2-SMALL,20260426_12_AI,54.5075,10.49,0,10.49,54.51,10.49,0,10.49
20260505,FOURCASTNETV2-SMALL,20260426_12_AI,57.7175,7.28,0,7.28,57.72,7.28,0,7.28
20260506,FOURCASTNETV2-SMALL,20260426_12_AI,57.98,7.02,0,7.02,57.98,7.02,0,7.02
20260507,FOURCASTNETV2-SMALL,20260426_12_AI,56.6375,8.36,0,8.36,56.64,8.36,0,8.36
20260508,FOURCASTNETV2-SMALL,20260426_12_AI,59.1425,5.86,0,5.86,59.14,5.86,0,5.86
20260509,FOURCASTNETV2-SMALL,20260426_12_AI,59.28,5.72,0,5.72,59.28,5.72,0,5.72
20260510,FOURCASTNETV2-SMALL,20260426_12_AI,58.6025,6.4,0,6.4,58.6,6.4,0,6.4
20260511,FOURCASTNETV2-SMALL,20260426_12_AI,57.21,7.79,0,7.79,57.21,7.79,0,7.79
