date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260312,FOURCASTNETV2-SMALL,20260311_12_AI,45.4,19.6,0,19.6,45.4,19.6,0,19.6
20260313,FOURCASTNETV2-SMALL,20260311_12_AI,40.2525,24.75,0,24.75,40.25,24.75,0,24.75
20260314,FOURCASTNETV2-SMALL,20260311_12_AI,40.16,24.84,0,24.84,40.16,24.84,0,24.84
20260315,FOURCASTNETV2-SMALL,20260311_12_AI,43.0875,21.91,0,21.91,43.09,21.91,0,21.91
20260316,FOURCASTNETV2-SMALL,20260311_12_AI,42.565,22.44,0,22.44,42.56,22.44,0,22.44
20260317,FOURCASTNETV2-SMALL,20260311_12_AI,30.6925,34.31,0,34.31,30.69,34.31,0,34.31
20260318,FOURCASTNETV2-SMALL,20260311_12_AI,30.0575,34.94,0,34.94,30.06,34.94,0,34.94
20260319,FOURCASTNETV2-SMALL,20260311_12_AI,36.6275,28.37,0,28.37,36.63,28.37,0,28.37
20260320,FOURCASTNETV2-SMALL,20260311_12_AI,45.7425,19.26,0,19.26,45.74,19.26,0,19.26
20260321,FOURCASTNETV2-SMALL,20260311_12_AI,46.895,18.1,0,18.1,46.9,18.1,0,18.1
20260322,FOURCASTNETV2-SMALL,20260311_12_AI,43.8575,21.14,0,21.14,43.86,21.14,0,21.14
20260323,FOURCASTNETV2-SMALL,20260311_12_AI,40.2725,24.73,0,24.73,40.27,24.73,0,24.73
20260324,FOURCASTNETV2-SMALL,20260311_12_AI,39.3525,25.65,0,25.65,39.35,25.65,0,25.65
20260325,FOURCASTNETV2-SMALL,20260311_12_AI,41.185,23.82,0,23.82,41.18,23.82,0,23.82
20260326,FOURCASTNETV2-SMALL,20260311_12_AI,44.21666666666667,20.78,0,20.78,44.22,20.78,0,20.78
