date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260601,FOURCASTNETV2-SMALL,20260531_12_AI,65.7025,0.0,0.7,0.7,65.7,0.0,0.7,0.7
20260602,FOURCASTNETV2-SMALL,20260531_12_AI,64.93,0.07,0.0,0.07,64.93,0.07,0.0,0.07
20260603,FOURCASTNETV2-SMALL,20260531_12_AI,66.85249999999999,0.0,1.85,1.85,66.85,0.0,1.85,1.85
20260604,FOURCASTNETV2-SMALL,20260531_12_AI,70.1825,0.0,5.18,5.18,70.18,0.0,5.18,5.18
20260605,FOURCASTNETV2-SMALL,20260531_12_AI,72.6075,0.0,7.61,7.61,72.61,0.0,7.61,7.61
20260606,FOURCASTNETV2-SMALL,20260531_12_AI,72.9625,0.0,7.96,7.96,72.96,0.0,7.96,7.96
20260607,FOURCASTNETV2-SMALL,20260531_12_AI,71.605,0.0,6.61,6.61,71.6,0.0,6.61,6.61
20260608,FOURCASTNETV2-SMALL,20260531_12_AI,71.3425,0.0,6.34,6.34,71.34,0.0,6.34,6.34
20260609,FOURCASTNETV2-SMALL,20260531_12_AI,71.3425,0.0,6.34,6.34,71.34,0.0,6.34,6.34
20260610,FOURCASTNETV2-SMALL,20260531_12_AI,69.75999999999999,0.0,4.76,4.76,69.76,0.0,4.76,4.76
20260611,FOURCASTNETV2-SMALL,20260531_12_AI,69.89750000000001,0.0,4.9,4.9,69.9,0.0,4.9,4.9
20260612,FOURCASTNETV2-SMALL,20260531_12_AI,71.5825,0.0,6.58,6.58,71.58,0.0,6.58,6.58
20260613,FOURCASTNETV2-SMALL,20260531_12_AI,73.76249999999999,0.0,8.76,8.76,73.76,0.0,8.76,8.76
20260614,FOURCASTNETV2-SMALL,20260531_12_AI,75.57,0.0,10.57,10.57,75.57,0.0,10.57,10.57
20260615,FOURCASTNETV2-SMALL,20260531_12_AI,73.68666666666667,0.0,8.69,8.69,73.69,0.0,8.69,8.69
