date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260309,FOURCASTNETV2-SMALL,20260308_12_AI,52.8325,12.17,0,12.17,52.83,12.17,0,12.17
20260310,FOURCASTNETV2-SMALL,20260308_12_AI,56.34,8.66,0,8.66,56.34,8.66,0,8.66
20260311,FOURCASTNETV2-SMALL,20260308_12_AI,56.035,8.97,0,8.97,56.04,8.97,0,8.97
20260312,FOURCASTNETV2-SMALL,20260308_12_AI,44.265,20.74,0,20.74,44.26,20.74,0,20.74
20260313,FOURCASTNETV2-SMALL,20260308_12_AI,39.525,25.48,0,25.48,39.52,25.48,0,25.48
20260314,FOURCASTNETV2-SMALL,20260308_12_AI,39.1725,25.83,0,25.83,39.17,25.83,0,25.83
20260315,FOURCASTNETV2-SMALL,20260308_12_AI,40.855,24.15,0,24.15,40.85,24.15,0,24.15
20260316,FOURCASTNETV2-SMALL,20260308_12_AI,37.0075,27.99,0,27.99,37.01,27.99,0,27.99
20260317,FOURCASTNETV2-SMALL,20260308_12_AI,28.6875,36.31,0,36.31,28.69,36.31,0,36.31
20260318,FOURCASTNETV2-SMALL,20260308_12_AI,29.23,35.77,0,35.77,29.23,35.77,0,35.77
20260319,FOURCASTNETV2-SMALL,20260308_12_AI,32.4925,32.51,0,32.51,32.49,32.51,0,32.51
20260320,FOURCASTNETV2-SMALL,20260308_12_AI,42.39,22.61,0,22.61,42.39,22.61,0,22.61
20260321,FOURCASTNETV2-SMALL,20260308_12_AI,50.91,14.09,0,14.09,50.91,14.09,0,14.09
20260322,FOURCASTNETV2-SMALL,20260308_12_AI,47.8775,17.12,0,17.12,47.88,17.12,0,17.12
20260323,FOURCASTNETV2-SMALL,20260308_12_AI,45.05666666666667,19.94,0,19.94,45.06,19.94,0,19.94
