date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260305,FOURCASTNETV2-SMALL,20260304_12_AI,47.245000000000005,17.75,0,17.75,47.24,17.75,0,17.75
20260306,FOURCASTNETV2-SMALL,20260304_12_AI,48.620000000000005,16.38,0,16.38,48.62,16.38,0,16.38
20260307,FOURCASTNETV2-SMALL,20260304_12_AI,51.8075,13.19,0,13.19,51.81,13.19,0,13.19
20260308,FOURCASTNETV2-SMALL,20260304_12_AI,51.425,13.58,0,13.58,51.42,13.58,0,13.58
20260309,FOURCASTNETV2-SMALL,20260304_12_AI,53.505,11.49,0,11.49,53.5,11.49,0,11.49
20260310,FOURCASTNETV2-SMALL,20260304_12_AI,58.27,6.73,0,6.73,58.27,6.73,0,6.73
20260311,FOURCASTNETV2-SMALL,20260304_12_AI,58.1925,6.81,0,6.81,58.19,6.81,0,6.81
20260312,FOURCASTNETV2-SMALL,20260304_12_AI,48.105,16.9,0,16.9,48.1,16.9,0,16.9
20260313,FOURCASTNETV2-SMALL,20260304_12_AI,35.7175,29.28,0,29.28,35.72,29.28,0,29.28
20260314,FOURCASTNETV2-SMALL,20260304_12_AI,35.7625,29.24,0,29.24,35.76,29.24,0,29.24
20260315,FOURCASTNETV2-SMALL,20260304_12_AI,38.46,26.54,0,26.54,38.46,26.54,0,26.54
20260316,FOURCASTNETV2-SMALL,20260304_12_AI,32.442499999999995,32.56,0,32.56,32.44,32.56,0,32.56
20260317,FOURCASTNETV2-SMALL,20260304_12_AI,30.19,34.81,0,34.81,30.19,34.81,0,34.81
20260318,FOURCASTNETV2-SMALL,20260304_12_AI,27.4175,37.58,0,37.58,27.42,37.58,0,37.58
20260319,FOURCASTNETV2-SMALL,20260304_12_AI,34.74333333333333,30.26,0,30.26,34.74,30.26,0,30.26
