date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260328,FOURCASTNETV2-SMALL,20260327_12_AI,39.115,25.88,0,25.88,39.12,25.88,0,25.88
20260329,FOURCASTNETV2-SMALL,20260327_12_AI,43.225,21.78,0,21.78,43.22,21.78,0,21.78
20260330,FOURCASTNETV2-SMALL,20260327_12_AI,54.2325,10.77,0,10.77,54.23,10.77,0,10.77
20260331,FOURCASTNETV2-SMALL,20260327_12_AI,60.14,4.86,0,4.86,60.14,4.86,0,4.86
20260401,FOURCASTNETV2-SMALL,20260327_12_AI,55.4175,9.58,0,9.58,55.42,9.58,0,9.58
20260402,FOURCASTNETV2-SMALL,20260327_12_AI,45.7625,19.24,0,19.24,45.76,19.24,0,19.24
20260403,FOURCASTNETV2-SMALL,20260327_12_AI,45.2225,19.78,0,19.78,45.22,19.78,0,19.78
20260404,FOURCASTNETV2-SMALL,20260327_12_AI,47.9225,17.08,0,17.08,47.92,17.08,0,17.08
20260405,FOURCASTNETV2-SMALL,20260327_12_AI,46.6375,18.36,0,18.36,46.64,18.36,0,18.36
20260406,FOURCASTNETV2-SMALL,20260327_12_AI,39.5825,25.42,0,25.42,39.58,25.42,0,25.42
20260407,FOURCASTNETV2-SMALL,20260327_12_AI,39.895,25.1,0,25.1,39.9,25.1,0,25.1
20260408,FOURCASTNETV2-SMALL,20260327_12_AI,43.1375,21.86,0,21.86,43.14,21.86,0,21.86
20260409,FOURCASTNETV2-SMALL,20260327_12_AI,53.0875,11.91,0,11.91,53.09,11.91,0,11.91
20260410,FOURCASTNETV2-SMALL,20260327_12_AI,59.5525,5.45,0,5.45,59.55,5.45,0,5.45
20260411,FOURCASTNETV2-SMALL,20260327_12_AI,58.25,6.75,0,6.75,58.25,6.75,0,6.75
