date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260608,FOURCASTNETV2-SMALL,20260607_12_AI,71.5975,0.0,6.5975,6.5975,71.5975,0.0,6.5975,6.5975
20260609,FOURCASTNETV2-SMALL,20260607_12_AI,72.64750000000001,0.0,7.6475,7.6475,72.64750000000001,0.0,7.6475,7.6475
20260610,FOURCASTNETV2-SMALL,20260607_12_AI,74.345,0.0,9.345,9.345,74.345,0.0,9.345,9.345
20260611,FOURCASTNETV2-SMALL,20260607_12_AI,75.3725,0.0,10.372499999999999,10.372499999999999,75.3725,0.0,10.372499999999999,10.372499999999999
20260612,FOURCASTNETV2-SMALL,20260607_12_AI,75.445,0.0,10.445,10.445,75.445,0.0,10.445,10.445
20260613,FOURCASTNETV2-SMALL,20260607_12_AI,74.06,0.0,9.06,9.06,74.06,0.0,9.06,9.06
20260614,FOURCASTNETV2-SMALL,20260607_12_AI,72.3125,0.0,7.3125,7.3125,72.3125,0.0,7.3125,7.3125
20260615,FOURCASTNETV2-SMALL,20260607_12_AI,71.44749999999999,0.0,6.4475,6.4475,71.44749999999999,0.0,6.4475,6.4475
20260616,FOURCASTNETV2-SMALL,20260607_12_AI,70.6,0.02,5.62,5.640000000000001,70.6,0.02,5.62,5.640000000000001
20260617,FOURCASTNETV2-SMALL,20260607_12_AI,70.155,0.2525,5.407500000000001,5.66,70.155,0.2525,5.407500000000001,5.66
20260618,FOURCASTNETV2-SMALL,20260607_12_AI,73.6225,0.0,8.6225,8.6225,73.6225,0.0,8.6225,8.6225
20260619,FOURCASTNETV2-SMALL,20260607_12_AI,75.52250000000001,0.0,10.5225,10.5225,75.52250000000001,0.0,10.5225,10.5225
20260620,FOURCASTNETV2-SMALL,20260607_12_AI,73.3,0.0,8.3,8.3,73.3,0.0,8.3,8.3
20260621,FOURCASTNETV2-SMALL,20260607_12_AI,71.1675,0.0,6.1675,6.1675,71.1675,0.0,6.1675,6.1675
20260622,FOURCASTNETV2-SMALL,20260607_12_AI,67.83,0.42333333333333334,3.2533333333333334,3.6766666666666663,67.83,0.42333333333333334,3.2533333333333334,3.6766666666666663
