date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260531,FOURCASTNETV2-SMALL,20260530_12_AI,64.2925,0.71,0.0,0.71,64.29,0.71,0.0,0.71
20260601,FOURCASTNETV2-SMALL,20260530_12_AI,66.7875,0.0,1.79,1.79,66.79,0.0,1.79,1.79
20260602,FOURCASTNETV2-SMALL,20260530_12_AI,66.16,0.0,1.16,1.16,66.16,0.0,1.16,1.16
20260603,FOURCASTNETV2-SMALL,20260530_12_AI,67.2025,0.0,2.2,2.2,67.2,0.0,2.2,2.2
20260604,FOURCASTNETV2-SMALL,20260530_12_AI,70.56,0.0,5.56,5.56,70.56,0.0,5.56,5.56
20260605,FOURCASTNETV2-SMALL,20260530_12_AI,73.1175,0.0,8.12,8.12,73.12,0.0,8.12,8.12
20260606,FOURCASTNETV2-SMALL,20260530_12_AI,71.995,0.0,7.0,7.0,72.0,0.0,7.0,7.0
20260607,FOURCASTNETV2-SMALL,20260530_12_AI,69.045,0.0,4.05,4.05,69.04,0.0,4.05,4.05
20260608,FOURCASTNETV2-SMALL,20260530_12_AI,67.805,0.0,2.81,2.81,67.81,0.0,2.81,2.81
20260609,FOURCASTNETV2-SMALL,20260530_12_AI,69.52250000000001,0.0,4.52,4.52,69.52,0.0,4.52,4.52
20260610,FOURCASTNETV2-SMALL,20260530_12_AI,71.94749999999999,0.0,6.95,6.95,71.95,0.0,6.95,6.95
20260611,FOURCASTNETV2-SMALL,20260530_12_AI,71.78999999999999,0.0,6.79,6.79,71.79,0.0,6.79,6.79
20260612,FOURCASTNETV2-SMALL,20260530_12_AI,73.1925,0.0,8.19,8.19,73.19,0.0,8.19,8.19
20260613,FOURCASTNETV2-SMALL,20260530_12_AI,74.035,0.0,9.03,9.03,74.04,0.0,9.03,9.03
20260614,FOURCASTNETV2-SMALL,20260530_12_AI,72.12,0.0,7.12,7.12,72.12,0.0,7.12,7.12
