date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260330,FOURCASTNETV2-SMALL,20260329_12_AI,55.3575,9.64,0,9.64,55.36,9.64,0,9.64
20260331,FOURCASTNETV2-SMALL,20260329_12_AI,61.2675,3.73,0,3.73,61.27,3.73,0,3.73
20260401,FOURCASTNETV2-SMALL,20260329_12_AI,57.76,7.24,0,7.24,57.76,7.24,0,7.24
20260402,FOURCASTNETV2-SMALL,20260329_12_AI,53.0,12.0,0,12.0,53.0,12.0,0,12.0
20260403,FOURCASTNETV2-SMALL,20260329_12_AI,53.68,11.32,0,11.32,53.68,11.32,0,11.32
20260404,FOURCASTNETV2-SMALL,20260329_12_AI,52.2375,12.76,0,12.76,52.24,12.76,0,12.76
20260405,FOURCASTNETV2-SMALL,20260329_12_AI,46.79,18.21,0,18.21,46.79,18.21,0,18.21
20260406,FOURCASTNETV2-SMALL,20260329_12_AI,44.9525,20.05,0,20.05,44.95,20.05,0,20.05
20260407,FOURCASTNETV2-SMALL,20260329_12_AI,49.7575,15.24,0,15.24,49.76,15.24,0,15.24
20260408,FOURCASTNETV2-SMALL,20260329_12_AI,51.0,14.0,0,14.0,51.0,14.0,0,14.0
20260409,FOURCASTNETV2-SMALL,20260329_12_AI,55.7225,9.28,0,9.28,55.72,9.28,0,9.28
20260410,FOURCASTNETV2-SMALL,20260329_12_AI,51.1925,13.81,0,13.81,51.19,13.81,0,13.81
20260411,FOURCASTNETV2-SMALL,20260329_12_AI,45.655,19.34,0,19.34,45.66,19.34,0,19.34
20260412,FOURCASTNETV2-SMALL,20260329_12_AI,46.35,18.65,0,18.65,46.35,18.65,0,18.65
20260413,FOURCASTNETV2-SMALL,20260329_12_AI,46.85999999999999,18.14,0,18.14,46.86,18.14,0,18.14
