date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260501,FOURCASTNETV2-SMALL,20260430_12_AI,50.955,14.05,0,14.05,50.96,14.05,0,14.05
20260502,FOURCASTNETV2-SMALL,20260430_12_AI,50.0,15.0,0,15.0,50.0,15.0,0,15.0
20260503,FOURCASTNETV2-SMALL,20260430_12_AI,51.765,13.24,0,13.24,51.76,13.24,0,13.24
20260504,FOURCASTNETV2-SMALL,20260430_12_AI,58.035,6.97,0,6.97,58.04,6.97,0,6.97
20260505,FOURCASTNETV2-SMALL,20260430_12_AI,61.5975,3.4,0,3.4,61.6,3.4,0,3.4
20260506,FOURCASTNETV2-SMALL,20260430_12_AI,58.1125,6.89,0,6.89,58.11,6.89,0,6.89
20260507,FOURCASTNETV2-SMALL,20260430_12_AI,55.505,9.49,0,9.49,55.5,9.49,0,9.49
20260508,FOURCASTNETV2-SMALL,20260430_12_AI,55.1075,9.89,0,9.89,55.11,9.89,0,9.89
20260509,FOURCASTNETV2-SMALL,20260430_12_AI,57.6775,7.32,0,7.32,57.68,7.32,0,7.32
20260510,FOURCASTNETV2-SMALL,20260430_12_AI,58.1975,6.8,0,6.8,58.2,6.8,0,6.8
20260511,FOURCASTNETV2-SMALL,20260430_12_AI,58.975,6.02,0,6.02,58.98,6.02,0,6.02
20260512,FOURCASTNETV2-SMALL,20260430_12_AI,60.8525,4.15,0,4.15,60.85,4.15,0,4.15
20260513,FOURCASTNETV2-SMALL,20260430_12_AI,60.1175,4.88,0,4.88,60.12,4.88,0,4.88
20260514,FOURCASTNETV2-SMALL,20260430_12_AI,60.7575,4.24,0,4.24,60.76,4.24,0,4.24
20260515,FOURCASTNETV2-SMALL,20260430_12_AI,61.81333333333333,3.19,0,3.19,61.81,3.19,0,3.19
