date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260307,FOURCASTNETV2-SMALL,20260306_12_AI,52.025,12.98,0,12.98,52.02,12.98,0,12.98
20260308,FOURCASTNETV2-SMALL,20260306_12_AI,52.015,12.98,0,12.98,52.02,12.98,0,12.98
20260309,FOURCASTNETV2-SMALL,20260306_12_AI,53.4475,11.55,0,11.55,53.45,11.55,0,11.55
20260310,FOURCASTNETV2-SMALL,20260306_12_AI,55.650000000000006,9.35,0,9.35,55.65,9.35,0,9.35
20260311,FOURCASTNETV2-SMALL,20260306_12_AI,54.0825,10.92,0,10.92,54.08,10.92,0,10.92
20260312,FOURCASTNETV2-SMALL,20260306_12_AI,42.945,22.06,0,22.06,42.94,22.06,0,22.06
20260313,FOURCASTNETV2-SMALL,20260306_12_AI,38.6525,26.35,0,26.35,38.65,26.35,0,26.35
20260314,FOURCASTNETV2-SMALL,20260306_12_AI,43.8975,21.1,0,21.1,43.9,21.1,0,21.1
20260315,FOURCASTNETV2-SMALL,20260306_12_AI,36.6325,28.37,0,28.37,36.63,28.37,0,28.37
20260316,FOURCASTNETV2-SMALL,20260306_12_AI,34.85,30.15,0,30.15,34.85,30.15,0,30.15
20260317,FOURCASTNETV2-SMALL,20260306_12_AI,38.86,26.14,0,26.14,38.86,26.14,0,26.14
20260318,FOURCASTNETV2-SMALL,20260306_12_AI,44.365,20.64,0,20.64,44.36,20.64,0,20.64
20260319,FOURCASTNETV2-SMALL,20260306_12_AI,43.23,21.77,0,21.77,43.23,21.77,0,21.77
20260320,FOURCASTNETV2-SMALL,20260306_12_AI,40.7725,24.23,0,24.23,40.77,24.23,0,24.23
20260321,FOURCASTNETV2-SMALL,20260306_12_AI,42.88,22.12,0,22.12,42.88,22.12,0,22.12
