date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-12,71.58,0.0,6.58,6.58,71.58,0.0,6.58,6.58,GOOGLE_WN3,20260912_12
2026-09-13,72.0,0.0,7.0,7.0,72.0,0.0,7.0,7.0,GOOGLE_WN3,20260912_12
2026-09-14,72.54,0.0,7.54,7.54,72.54,0.0,7.54,7.54,GOOGLE_WN3,20260912_12
2026-09-15,73.2,0.0,8.2,8.2,73.2,0.0,8.2,8.2,GOOGLE_WN3,20260912_12
2026-09-16,73.28,0.0,8.28,8.28,73.28,0.0,8.28,8.28,GOOGLE_WN3,20260912_12
2026-09-17,73.07,0.0,8.07,8.07,73.07,0.0,8.07,8.07,GOOGLE_WN3,20260912_12
2026-09-18,72.88,0.0,7.88,7.88,72.88,0.0,7.88,7.88,GOOGLE_WN3,20260912_12
2026-09-19,72.51,0.0,7.51,7.51,72.51,0.0,7.51,7.51,GOOGLE_WN3,20260912_12
2026-09-20,72.3,0.0,7.3,7.3,72.3,0.0,7.3,7.3,GOOGLE_WN3,20260912_12
2026-09-21,71.61,0.0,6.61,6.61,71.61,0.0,6.61,6.61,GOOGLE_WN3,20260912_12
2026-09-22,70.95,0.0,5.95,5.95,70.95,0.0,5.95,5.95,GOOGLE_WN3,20260912_12
2026-09-23,70.23,0.0,5.23,5.23,70.23,0.0,5.23,5.23,GOOGLE_WN3,20260912_12
2026-09-24,69.65,0.0,4.65,4.65,69.65,0.0,4.65,4.65,GOOGLE_WN3,20260912_12
2026-09-25,69.49,0.0,4.49,4.49,69.49,0.0,4.49,4.49,GOOGLE_WN3,20260912_12
2026-09-26,69.3,0.0,4.3,4.3,69.3,0.0,4.3,4.3,GOOGLE_WN3,20260912_12
