date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-21,71.52,0.0,6.52,6.52,71.52,0.0,6.52,6.52,GOOGLE_WN3,20260921_18
2026-09-22,71.85,0.0,6.85,6.85,71.85,0.0,6.85,6.85,GOOGLE_WN3,20260921_18
2026-09-23,72.73,0.0,7.73,7.73,72.73,0.0,7.73,7.73,GOOGLE_WN3,20260921_18
2026-09-24,73.09,0.0,8.09,8.09,73.09,0.0,8.09,8.09,GOOGLE_WN3,20260921_18
2026-09-25,73.5,0.0,8.5,8.5,73.5,0.0,8.5,8.5,GOOGLE_WN3,20260921_18
2026-09-26,73.43,0.0,8.43,8.43,73.43,0.0,8.43,8.43,GOOGLE_WN3,20260921_18
2026-09-27,73.33,0.0,8.33,8.33,73.33,0.0,8.33,8.33,GOOGLE_WN3,20260921_18
2026-09-28,72.74,0.0,7.74,7.74,72.74,0.0,7.74,7.74,GOOGLE_WN3,20260921_18
2026-09-29,72.18,0.0,7.18,7.18,72.18,0.0,7.18,7.18,GOOGLE_WN3,20260921_18
2026-09-30,71.86,0.0,6.86,6.86,71.86,0.0,6.86,6.86,GOOGLE_WN3,20260921_18
2026-10-01,70.9,0.0,5.9,5.9,70.9,0.0,5.9,5.9,GOOGLE_WN3,20260921_18
2026-10-02,70.51,0.0,5.51,5.51,70.51,0.0,5.51,5.51,GOOGLE_WN3,20260921_18
2026-10-03,69.7,0.0,4.7,4.7,69.7,0.0,4.7,4.7,GOOGLE_WN3,20260921_18
2026-10-04,69.4,0.0,4.4,4.4,69.4,0.0,4.4,4.4,GOOGLE_WN3,20260921_18
2026-10-05,69.13,0.0,4.13,4.13,69.13,0.0,4.13,4.13,GOOGLE_WN3,20260921_18
