date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-15,67.37,0.0,2.37,2.37,67.37,0.0,2.37,2.37,GOOGLE_WN3,20260915_00
2026-09-16,70.51,0.0,5.51,5.51,70.51,0.0,5.51,5.51,GOOGLE_WN3,20260915_00
2026-09-17,72.06,0.0,7.06,7.06,72.06,0.0,7.06,7.06,GOOGLE_WN3,20260915_00
2026-09-18,72.6,0.0,7.6,7.6,72.6,0.0,7.6,7.6,GOOGLE_WN3,20260915_00
2026-09-19,70.13,0.0,5.13,5.13,70.13,0.0,5.13,5.13,GOOGLE_WN3,20260915_00
2026-09-20,70.12,0.0,5.12,5.12,70.12,0.0,5.12,5.12,GOOGLE_WN3,20260915_00
2026-09-21,65.98,0.0,0.98,0.98,65.98,0.0,0.98,0.98,GOOGLE_WN3,20260915_00
2026-09-22,62.4,2.6,0.0,2.6,62.4,2.6,0.0,2.6,GOOGLE_WN3,20260915_00
2026-09-23,61.59,3.41,0.0,3.41,61.59,3.41,0.0,3.41,GOOGLE_WN3,20260915_00
2026-09-24,62.45,2.55,0.0,2.55,62.45,2.55,0.0,2.55,GOOGLE_WN3,20260915_00
2026-09-25,63.46,1.54,0.0,1.54,63.46,1.54,0.0,1.54,GOOGLE_WN3,20260915_00
2026-09-26,64.03,0.97,0.0,0.97,64.03,0.97,0.0,0.97,GOOGLE_WN3,20260915_00
2026-09-27,63.98,1.02,0.0,1.02,63.98,1.02,0.0,1.02,GOOGLE_WN3,20260915_00
2026-09-28,64.11,0.89,0.0,0.89,64.11,0.89,0.0,0.89,GOOGLE_WN3,20260915_00
