date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-18,71.5,0.0,6.5,6.5,71.5,0.0,6.5,6.5,GOOGLE_WN3,20260918_18
2026-09-19,72.04,0.0,7.04,7.04,72.04,0.0,7.04,7.04,GOOGLE_WN3,20260918_18
2026-09-20,72.76,0.0,7.76,7.76,72.76,0.0,7.76,7.76,GOOGLE_WN3,20260918_18
2026-09-21,72.92,0.0,7.92,7.92,72.92,0.0,7.92,7.92,GOOGLE_WN3,20260918_18
2026-09-22,73.37,0.0,8.37,8.37,73.37,0.0,8.37,8.37,GOOGLE_WN3,20260918_18
2026-09-23,73.3,0.0,8.3,8.3,73.3,0.0,8.3,8.3,GOOGLE_WN3,20260918_18
2026-09-24,73.28,0.0,8.28,8.28,73.28,0.0,8.28,8.28,GOOGLE_WN3,20260918_18
2026-09-25,72.88,0.0,7.88,7.88,72.88,0.0,7.88,7.88,GOOGLE_WN3,20260918_18
2026-09-26,72.32,0.0,7.32,7.32,72.32,0.0,7.32,7.32,GOOGLE_WN3,20260918_18
2026-09-27,71.64,0.0,6.64,6.64,71.64,0.0,6.64,6.64,GOOGLE_WN3,20260918_18
2026-09-28,70.88,0.0,5.88,5.88,70.88,0.0,5.88,5.88,GOOGLE_WN3,20260918_18
2026-09-29,70.19,0.0,5.19,5.19,70.19,0.0,5.19,5.19,GOOGLE_WN3,20260918_18
2026-09-30,69.77,0.0,4.77,4.77,69.77,0.0,4.77,4.77,GOOGLE_WN3,20260918_18
2026-10-01,69.56,0.0,4.56,4.56,69.56,0.0,4.56,4.56,GOOGLE_WN3,20260918_18
2026-10-02,69.22,0.0,4.22,4.22,69.22,0.0,4.22,4.22,GOOGLE_WN3,20260918_18
