date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-09-23,62.35,2.65,0.0,2.65,62.35,2.65,0.0,2.65,ICON,20260923_seamless,
2026-09-24,61.68,3.32,0.0,3.32,61.68,3.32,0.0,3.32,ICON,20260923_seamless,
2026-09-25,61.69,3.31,0.0,3.31,61.69,3.31,0.0,3.31,ICON,20260923_seamless,
2026-09-26,61.99,3.01,0.0,3.01,61.99,3.01,0.0,3.01,ICON,20260923_seamless,
2026-09-27,62.21,2.79,0.0,2.79,62.21,2.79,0.0,2.79,ICON,20260923_seamless,
2026-09-28,63.03,1.97,0.0,1.97,63.03,1.97,0.0,1.97,ICON,20260923_seamless,
2026-09-29,63.85,1.15,0.0,1.15,63.85,1.15,0.0,1.15,ICON,20260923_seamless,
