date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-08-24,71.23,0.0,6.23,6.23,71.23,0.0,6.23,6.23,UKMO_ENS,20260824_12,
2026-08-25,71.94,0.0,6.94,6.94,71.94,0.0,6.94,6.94,UKMO_ENS,20260824_12,
2026-08-26,73.76,0.0,8.76,8.76,73.76,0.0,8.76,8.76,UKMO_ENS,20260824_12,
2026-08-27,74.78,0.0,9.78,9.78,74.78,0.0,9.78,9.78,UKMO_ENS,20260824_12,
2026-08-28,74.06,0.0,9.06,9.06,74.06,0.0,9.06,9.06,UKMO_ENS,20260824_12,
2026-08-29,73.17,0.0,8.17,8.17,73.17,0.0,8.17,8.17,UKMO_ENS,20260824_12,
2026-08-30,73.99,0.0,8.99,8.99,73.99,0.0,8.99,8.99,UKMO_ENS,20260824_12,
2026-08-31,76.51,0.0,11.51,11.51,76.51,0.0,11.51,11.51,UKMO_ENS,20260824_12,
