date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-08-02,74.49,0.0,9.49,9.49,74.49,0.0,9.49,9.49,HGEFS,20260801_00,
2026-08-03,73.97,0.0,8.97,8.97,73.97,0.0,8.97,8.97,HGEFS,20260801_00,
2026-08-04,74.57,0.0,9.57,9.57,74.57,0.0,9.57,9.57,HGEFS,20260801_00,
2026-08-05,75.81,0.0,10.81,10.81,75.81,0.0,10.81,10.81,HGEFS,20260801_00,
2026-08-06,77.44,0.0,12.44,12.44,77.44,0.0,12.44,12.44,HGEFS,20260801_00,
2026-08-07,78.51,0.0,13.51,13.51,78.51,0.0,13.51,13.51,HGEFS,20260801_00,
2026-08-08,78.73,0.0,13.73,13.73,78.73,0.0,13.73,13.73,HGEFS,20260801_00,
2026-08-09,78.42,0.0,13.42,13.42,78.42,0.0,13.42,13.42,HGEFS,20260801_00,
2026-08-10,77.53,0.0,12.53,12.53,77.53,0.0,12.53,12.53,HGEFS,20260801_00,
