date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-19,53.48333333333333,11.516666666666666,0.0,11.516666666666666,,,,,HRRR,20260319_01,23.03333333333333
