date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-11,77.85,0,12.85,12.85,77.85,0,12.85,12.85,CMC_ENS,20260811_00
2026-08-12,76.72,0,11.72,11.72,76.72,0,11.72,11.72,CMC_ENS,20260811_00
2026-08-13,75.89,0,10.89,10.89,75.89,0,10.89,10.89,CMC_ENS,20260811_00
2026-08-14,75.28,0,10.28,10.28,75.28,0,10.28,10.28,CMC_ENS,20260811_00
2026-08-15,73.71,0,8.71,8.71,73.71,0,8.71,8.71,CMC_ENS,20260811_00
2026-08-16,74.89,0,9.89,9.89,74.89,0,9.89,9.89,CMC_ENS,20260811_00
2026-08-17,77.03,0,12.03,12.03,77.03,0,12.03,12.03,CMC_ENS,20260811_00
2026-08-18,75.51,0,10.51,10.51,75.51,0,10.51,10.51,CMC_ENS,20260811_00
2026-08-19,75.53,0,10.53,10.53,75.53,0,10.53,10.53,CMC_ENS,20260811_00
2026-08-20,78.54,0,13.54,13.54,78.54,0,13.54,13.54,CMC_ENS,20260811_00
2026-08-21,76.02,0,11.02,11.02,76.02,0,11.02,11.02,CMC_ENS,20260811_00
2026-08-22,68.91,0,3.91,3.91,68.91,0,3.91,3.91,CMC_ENS,20260811_00
2026-08-23,68.91,0,3.91,3.91,68.91,0,3.91,3.91,CMC_ENS,20260811_00
2026-08-24,71.45,0,6.45,6.45,71.45,0,6.45,6.45,CMC_ENS,20260811_00
2026-08-25,73.54,0,8.54,8.54,73.54,0,8.54,8.54,CMC_ENS,20260811_00
2026-08-26,74.28,0,9.28,9.28,74.28,0,9.28,9.28,CMC_ENS,20260811_00
