date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-07-05,76.89,0,11.89,11.89,76.89,0,11.89,11.89,CMC_ENS,20260705_12
2026-07-06,74.18,0,9.18,9.18,74.18,0,9.18,9.18,CMC_ENS,20260705_12
2026-07-07,73.47,0,8.47,8.47,73.47,0,8.47,8.47,CMC_ENS,20260705_12
2026-07-08,74.21,0,9.21,9.21,74.21,0,9.21,9.21,CMC_ENS,20260705_12
2026-07-09,75.76,0,10.76,10.76,75.76,0,10.76,10.76,CMC_ENS,20260705_12
2026-07-10,75.73,0,10.73,10.73,75.73,0,10.73,10.73,CMC_ENS,20260705_12
2026-07-11,75.14,0,10.14,10.14,75.14,0,10.14,10.14,CMC_ENS,20260705_12
2026-07-12,74.81,0,9.81,9.81,74.81,0,9.81,9.81,CMC_ENS,20260705_12
2026-07-13,75.07,0,10.07,10.07,75.07,0,10.07,10.07,CMC_ENS,20260705_12
2026-07-14,77.0,0,12.0,12.0,77.0,0,12.0,12.0,CMC_ENS,20260705_12
2026-07-15,75.34,0,10.34,10.34,75.34,0,10.34,10.34,CMC_ENS,20260705_12
2026-07-16,75.88,0,10.88,10.88,75.88,0,10.88,10.88,CMC_ENS,20260705_12
2026-07-17,77.03,0,12.03,12.03,77.03,0,12.03,12.03,CMC_ENS,20260705_12
2026-07-18,77.65,0,12.65,12.65,77.65,0,12.65,12.65,CMC_ENS,20260705_12
2026-07-19,77.48,0,12.48,12.48,77.48,0,12.48,12.48,CMC_ENS,20260705_12
2026-07-20,77.94,0,12.94,12.94,77.94,0,12.94,12.94,CMC_ENS,20260705_12
