date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-07-23,70.63,0,5.63,5.63,70.63,0,5.63,5.63,CMC_ENS,20260723_00
2026-07-24,71.22,0,6.22,6.22,71.22,0,6.22,6.22,CMC_ENS,20260723_00
2026-07-25,73.65,0,8.65,8.65,73.65,0,8.65,8.65,CMC_ENS,20260723_00
2026-07-26,75.6,0,10.6,10.6,75.6,0,10.6,10.6,CMC_ENS,20260723_00
2026-07-27,76.91,0,11.91,11.91,76.91,0,11.91,11.91,CMC_ENS,20260723_00
2026-07-28,76.03,0,11.03,11.03,76.03,0,11.03,11.03,CMC_ENS,20260723_00
2026-07-29,74.62,0,9.62,9.62,74.62,0,9.62,9.62,CMC_ENS,20260723_00
2026-07-30,73.79,0,8.79,8.79,73.79,0,8.79,8.79,CMC_ENS,20260723_00
2026-07-31,72.73,0,7.73,7.73,72.73,0,7.73,7.73,CMC_ENS,20260723_00
2026-08-01,74.28,0,9.28,9.28,74.28,0,9.28,9.28,CMC_ENS,20260723_00
2026-08-02,75.89,0,10.89,10.89,75.89,0,10.89,10.89,CMC_ENS,20260723_00
2026-08-03,78.22,0,13.22,13.22,78.22,0,13.22,13.22,CMC_ENS,20260723_00
2026-08-04,80.33,0,15.33,15.33,80.33,0,15.33,15.33,CMC_ENS,20260723_00
2026-08-05,79.52,0,14.52,14.52,79.52,0,14.52,14.52,CMC_ENS,20260723_00
2026-08-06,77.03,0,12.03,12.03,77.03,0,12.03,12.03,CMC_ENS,20260723_00
2026-08-07,77.66,0,12.66,12.66,77.66,0,12.66,12.66,CMC_ENS,20260723_00
