date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-07-13,76.0,0,11.0,11.0,76.0,0,11.0,11.0,CMC_ENS,20260713_12
2026-07-14,78.84,0,13.84,13.84,78.84,0,13.84,13.84,CMC_ENS,20260713_12
2026-07-15,82.03,0,17.03,17.03,82.03,0,17.03,17.03,CMC_ENS,20260713_12
2026-07-16,80.68,0,15.68,15.68,80.68,0,15.68,15.68,CMC_ENS,20260713_12
2026-07-17,78.59,0,13.59,13.59,78.59,0,13.59,13.59,CMC_ENS,20260713_12
2026-07-18,76.92,0,11.92,11.92,76.92,0,11.92,11.92,CMC_ENS,20260713_12
2026-07-19,78.93,0,13.93,13.93,78.93,0,13.93,13.93,CMC_ENS,20260713_12
2026-07-20,79.47,0,14.47,14.47,79.47,0,14.47,14.47,CMC_ENS,20260713_12
2026-07-21,78.49,0,13.49,13.49,78.49,0,13.49,13.49,CMC_ENS,20260713_12
2026-07-22,76.36,0,11.36,11.36,76.36,0,11.36,11.36,CMC_ENS,20260713_12
2026-07-23,75.41,0,10.41,10.41,75.41,0,10.41,10.41,CMC_ENS,20260713_12
2026-07-24,75.09,0,10.09,10.09,75.09,0,10.09,10.09,CMC_ENS,20260713_12
2026-07-25,76.63,0,11.63,11.63,76.63,0,11.63,11.63,CMC_ENS,20260713_12
2026-07-26,77.97,0,12.97,12.97,77.97,0,12.97,12.97,CMC_ENS,20260713_12
2026-07-27,77.42,0,12.42,12.42,77.42,0,12.42,12.42,CMC_ENS,20260713_12
2026-07-28,76.2,0,11.2,11.2,76.2,0,11.2,11.2,CMC_ENS,20260713_12
