date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-02,77.47,0,12.47,12.47,77.47,0,12.47,12.47,CMC_ENS,20260902_12
2026-09-03,77.94,0,12.94,12.94,77.94,0,12.94,12.94,CMC_ENS,20260902_12
2026-09-04,77.05,0,12.05,12.05,77.05,0,12.05,12.05,CMC_ENS,20260902_12
2026-09-05,75.25,0,10.25,10.25,75.25,0,10.25,10.25,CMC_ENS,20260902_12
2026-09-06,72.82,0,7.82,7.82,72.82,0,7.82,7.82,CMC_ENS,20260902_12
2026-09-07,72.31,0,7.31,7.31,72.31,0,7.31,7.31,CMC_ENS,20260902_12
2026-09-08,73.41,0,8.41,8.41,73.41,0,8.41,8.41,CMC_ENS,20260902_12
2026-09-09,74.88,0,9.88,9.88,74.88,0,9.88,9.88,CMC_ENS,20260902_12
2026-09-10,77.44,0,12.44,12.44,77.44,0,12.44,12.44,CMC_ENS,20260902_12
2026-09-11,75.94,0,10.94,10.94,75.94,0,10.94,10.94,CMC_ENS,20260902_12
2026-09-12,75.56,0,10.56,10.56,75.56,0,10.56,10.56,CMC_ENS,20260902_12
2026-09-13,74.98,0,9.98,9.98,74.98,0,9.98,9.98,CMC_ENS,20260902_12
2026-09-14,72.07,0,7.07,7.07,72.07,0,7.07,7.07,CMC_ENS,20260902_12
2026-09-15,71.81,0,6.81,6.81,71.81,0,6.81,6.81,CMC_ENS,20260902_12
2026-09-16,69.75,0,4.75,4.75,69.75,0,4.75,4.75,CMC_ENS,20260902_12
2026-09-17,65.14,0,0.14,0.14,65.14,0,0.14,0.14,CMC_ENS,20260902_12
