date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-06-24,68.87,0,3.87,3.87,68.87,0,3.87,3.87,CMC_ENS,20260624_00
2026-06-25,70.75,0,5.75,5.75,70.75,0,5.75,5.75,CMC_ENS,20260624_00
2026-06-26,71.24,0,6.24,6.24,71.24,0,6.24,6.24,CMC_ENS,20260624_00
2026-06-27,71.36,0,6.36,6.36,71.36,0,6.36,6.36,CMC_ENS,20260624_00
2026-06-28,73.51,0,8.51,8.51,73.51,0,8.51,8.51,CMC_ENS,20260624_00
2026-06-29,76.56,0,11.56,11.56,76.56,0,11.56,11.56,CMC_ENS,20260624_00
2026-06-30,79.42,0,14.42,14.42,79.42,0,14.42,14.42,CMC_ENS,20260624_00
2026-07-01,82.55,0,17.55,17.55,82.55,0,17.55,17.55,CMC_ENS,20260624_00
2026-07-02,81.98,0,16.98,16.98,81.98,0,16.98,16.98,CMC_ENS,20260624_00
2026-07-03,81.82,0,16.82,16.82,81.82,0,16.82,16.82,CMC_ENS,20260624_00
2026-07-04,80.16,0,15.16,15.16,80.16,0,15.16,15.16,CMC_ENS,20260624_00
2026-07-05,77.18,0,12.18,12.18,77.18,0,12.18,12.18,CMC_ENS,20260624_00
2026-07-06,75.77,0,10.77,10.77,75.77,0,10.77,10.77,CMC_ENS,20260624_00
2026-07-07,76.62,0,11.62,11.62,76.62,0,11.62,11.62,CMC_ENS,20260624_00
2026-07-08,77.97,0,12.97,12.97,77.97,0,12.97,12.97,CMC_ENS,20260624_00
2026-07-09,78.24,0,13.24,13.24,78.24,0,13.24,13.24,CMC_ENS,20260624_00
