date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-07-30,73.5,0,8.5,8.5,73.5,0,8.5,8.5,CMC_ENS,20260730_00
2026-07-31,74.8,0,9.8,9.8,74.8,0,9.8,9.8,CMC_ENS,20260730_00
2026-08-01,75.3,0,10.3,10.3,75.3,0,10.3,10.3,CMC_ENS,20260730_00
2026-08-02,74.13,0,9.13,9.13,74.13,0,9.13,9.13,CMC_ENS,20260730_00
2026-08-03,73.78,0,8.78,8.78,73.78,0,8.78,8.78,CMC_ENS,20260730_00
2026-08-04,74.08,0,9.08,9.08,74.08,0,9.08,9.08,CMC_ENS,20260730_00
2026-08-05,75.63,0,10.63,10.63,75.63,0,10.63,10.63,CMC_ENS,20260730_00
2026-08-06,77.35,0,12.35,12.35,77.35,0,12.35,12.35,CMC_ENS,20260730_00
2026-08-07,78.24,0,13.24,13.24,78.24,0,13.24,13.24,CMC_ENS,20260730_00
2026-08-08,77.5,0,12.5,12.5,77.5,0,12.5,12.5,CMC_ENS,20260730_00
2026-08-09,75.3,0,10.3,10.3,75.3,0,10.3,10.3,CMC_ENS,20260730_00
2026-08-10,73.87,0,8.87,8.87,73.87,0,8.87,8.87,CMC_ENS,20260730_00
2026-08-11,73.52,0,8.52,8.52,73.52,0,8.52,8.52,CMC_ENS,20260730_00
2026-08-12,73.97,0,8.97,8.97,73.97,0,8.97,8.97,CMC_ENS,20260730_00
2026-08-13,73.96,0,8.96,8.96,73.96,0,8.96,8.96,CMC_ENS,20260730_00
2026-08-14,74.36,0,9.36,9.36,74.36,0,9.36,9.36,CMC_ENS,20260730_00
