date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-06-16,67.48,0,2.48,2.48,67.48,0,2.48,2.48,CMC_ENS,20260616_00
2026-06-17,69.0,0,4.0,4.0,69.0,0,4.0,4.0,CMC_ENS,20260616_00
2026-06-18,71.47,0,6.47,6.47,71.47,0,6.47,6.47,CMC_ENS,20260616_00
2026-06-19,70.26,0,5.26,5.26,70.26,0,5.26,5.26,CMC_ENS,20260616_00
2026-06-20,70.03,0,5.03,5.03,70.03,0,5.03,5.03,CMC_ENS,20260616_00
2026-06-21,71.04,0,6.04,6.04,71.04,0,6.04,6.04,CMC_ENS,20260616_00
2026-06-22,70.81,0,5.81,5.81,70.81,0,5.81,5.81,CMC_ENS,20260616_00
2026-06-23,69.76,0,4.76,4.76,69.76,0,4.76,4.76,CMC_ENS,20260616_00
2026-06-24,71.25,0,6.25,6.25,71.25,0,6.25,6.25,CMC_ENS,20260616_00
2026-06-25,72.3,0,7.3,7.3,72.3,0,7.3,7.3,CMC_ENS,20260616_00
2026-06-26,72.09,0,7.09,7.09,72.09,0,7.09,7.09,CMC_ENS,20260616_00
2026-06-27,73.15,0,8.15,8.15,73.15,0,8.15,8.15,CMC_ENS,20260616_00
2026-06-28,75.48,0,10.48,10.48,75.48,0,10.48,10.48,CMC_ENS,20260616_00
2026-06-29,79.38,0,14.38,14.38,79.38,0,14.38,14.38,CMC_ENS,20260616_00
2026-06-30,80.47,0,15.47,15.47,80.47,0,15.47,15.47,CMC_ENS,20260616_00
2026-07-01,77.58,0,12.58,12.58,77.58,0,12.58,12.58,CMC_ENS,20260616_00
