date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-07-11,75.66,0,10.66,10.66,75.66,0,10.66,10.66,CMC_ENS,20260711_00
2026-07-12,75.05,0,10.05,10.05,75.05,0,10.05,10.05,CMC_ENS,20260711_00
2026-07-13,75.67,0,10.67,10.67,75.67,0,10.67,10.67,CMC_ENS,20260711_00
2026-07-14,77.69,0,12.69,12.69,77.69,0,12.69,12.69,CMC_ENS,20260711_00
2026-07-15,80.63,0,15.63,15.63,80.63,0,15.63,15.63,CMC_ENS,20260711_00
2026-07-16,79.24,0,14.24,14.24,79.24,0,14.24,14.24,CMC_ENS,20260711_00
2026-07-17,77.29,0,12.29,12.29,77.29,0,12.29,12.29,CMC_ENS,20260711_00
2026-07-18,75.52,0,10.52,10.52,75.52,0,10.52,10.52,CMC_ENS,20260711_00
2026-07-19,74.85,0,9.85,9.85,74.85,0,9.85,9.85,CMC_ENS,20260711_00
2026-07-20,75.43,0,10.43,10.43,75.43,0,10.43,10.43,CMC_ENS,20260711_00
2026-07-21,74.43,0,9.43,9.43,74.43,0,9.43,9.43,CMC_ENS,20260711_00
2026-07-22,75.66,0,10.66,10.66,75.66,0,10.66,10.66,CMC_ENS,20260711_00
2026-07-23,77.26,0,12.26,12.26,77.26,0,12.26,12.26,CMC_ENS,20260711_00
2026-07-24,78.69,0,13.69,13.69,78.69,0,13.69,13.69,CMC_ENS,20260711_00
2026-07-25,78.64,0,13.64,13.64,78.64,0,13.64,13.64,CMC_ENS,20260711_00
2026-07-26,77.37,0,12.37,12.37,77.37,0,12.37,12.37,CMC_ENS,20260711_00
